hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
60a47306c00cefa3617a251bddbbc415,CHRIS IBARRA,US,23,24.0,41.0,9.0,30.0,15.0,11.0,22.0,26:02.98,24 rep,12:54.44,260.0 lb,03:16.84,11:08.88,04:42.03,-1562.98,24.0,-774.44,260.0,-196.84,-668.88,-282.03,0.24521734744322704,-0.4717283626721337,0.4636015274959932,-0.010770285671592718,0.7466203752473347,0.26274524979414804,0.43848587194875355,1.0,0.9539375125088382,1.193104901592514
84767eefbd0e442d0601a6a06ec53fc7,ISAIAH VIDAL,MX,30,12.0,59.0,36.0,48.0,10.0,13.0,6.0,24:49.24,5 rep,CAP+2,245.0 lb,03:14.27,11:20.29,04:24.75,-1489.24,5.0,-38250.0,245.0,-194.27,-680.29,-264.75,0.28872968037788244,-1.8895785826810323,-3.6157326297933836,-0.3726518842371212,0.9037185848784641,0.26153997741836443,1.0751160423424053,1.0,0.9539375125088382,0.47552911083820665
0a965dac2bc0e2f70a4cdf279956fada,PHILLIP MUSCARELLA,US,30,21.0,31.0,22.0,29.0,11.0,16.0,24.0,25:28.89,30 rep,14:08.86,260.0 lb,03:14.53,11:49.47,04:43.20,-1528.89,30.0,-848.86,260.0,-194.53,-709.47,-283.2,0.2653330977787627,-0.023986187932481483,0.45550067328633037,-0.010770285671592718,0.8878253807912687,0.2584576068727582,0.3953807041616827,1.0,0.9539375125088382,1.2721862252640852
6781a15d6228996ec8bfb2a2e69b000a,ANTHONY DAVIS,US,28,32.0,29.0,17.0,3.0,20.0,52.0,17.0,26:52.05,31 rep,13:32.86,300.0 lb,03:18.20,CAP+75,04:36.31,-1612.05,31.0,-812.86,300.0,-198.2,-946.4094823529413,-276.31,0.2162622324838626,0.05063750785746055,0.4594193880343533,0.9542473105031499,0.6634866923296949,0.23342898173581886,0.6492222477966514,1.0,0.9539375125088382,1.4148952783289799
058f8ee8400cad54d82e0f4080322f74,CJ GERALD,US,29,54.0,15.0,15.0,19.0,30.0,20.0,14.0,CAP+5,41 rep,13:28.80,275.0 lb,03:26.14,13:02.22,04:34.42,-5408.056530612244,41.0,-808.8,275.0,-206.14,-782.22,-274.42,-2.0236767420499864,0.7968744657568809,0.45986133197538026,0.35111131289393577,0.17813269058993975,0.2507728071060395,0.7188536726834567,1.0,0.9539375125088382,1.0584988752167876
e910bed2a6dddcaed0fb507587b126bf,DANIEL KUC,US,20,29.0,20.0,30.0,23.0,16.0,15.0,25.0,26:28.71,37 rep,16:15.09,270.0 lb,03:16.88,11:39.64,04:44.57,-1588.71,37.0,-975.09,270.0,-196.88,-699.64,-284.57,0.23003464705797233,0.4983796825971128,0.44176013543513776,0.23048411337209293,0.7441752669262282,0.25949597912989697,0.3449071316246858,1.0,0.9539375125088382,1.3466856491007135
7a4e08ad2fbe26e5a5b526b1e51af8b7,WILL BENNETT,US,29,22.0,20.0,21.0,12.0,22.0,40.0,28.0,25:44.42,37 rep,14:08.66,285.0 lb,03:18.78,CAP+10,04:47.04,-1544.42,37.0,-848.66,285.0,-198.78,-7098.0711176470595,-287.04,0.256169190395047,0.4983796825971128,0.45552244392381935,0.5923657119376214,0.6280326216736415,-0.41638940863999885,0.25390733296309204,1.0,0.9539375125088382,1.2779357374874576
d60dc8572d6ca05496d9f5a68ab88dc2,TRAVON BENTON,US,27,47.0,27.0,16.0,14.0,25.0,19.0,21.0,29:23.68,32 rep,13:29.39,285.0 lb,03:22.98,12:41.84,04:40.12,-1763.68,32.0,-809.39,285.0,-202.98,-761.84,-280.12,0.12678874397176879,0.1252612036474026,0.4597971085947876,0.5923657119376214,0.3712962479573988,0.25292560737058556,0.5088541373105507,1.0,0.9539375125088382,1.3021216211931403
b3b0aaf7e0764d684ce501f7c57a73f8,TUDOR MAGDA,US,20,57.0,24.0,18.0,1.0,48.0,39.0,18.0,CAP+8,34 rep,13:51.74,325.0 lb,03:45.37,CAP+10,04:38.11,-3380.0353316326527,34.0,-831.74,325.0,-225.37,-7098.0711176470595,-278.11,-0.8269865656390972,0.27450859522728666,0.45736423985539015,1.557383308112364,-0.9973531347822899,-0.41638940863999885,0.5829066050473122,1.0,0.9539375125088382,1.0441423181061191
e26fad2741e368607786e12d896cd985,RAFAEL SANCEN,MX,28,2.0,26.0,33.0,50.0,39.0,42.0,11.0,23:19.39,32 rep,16:37.74,245.0 lb,03:34.53,CAP+12,04:29.56,-1399.39,32.0,-997.74,245.0,-214.53,-5915.059264705883,-269.56,0.3417481657884978,0.1252612036474026,0.4392946107395067,-0.3726518842371212,-0.3347287797622711,-0.29142433356772623,0.8979059081066719,1.0,0.9539375125088382,1.068995354039547
4d953eb0a24b2ae5fe3176e253408f61,JACOB MARLOW,US,22,51.0,40.0,10.0,4.0,57.0,18.0,41.0,29:49.21,24 rep,12:55.86,300.0 lb,04:02.52,12:32.15,05:07.84,-1789.21,24.0,-775.86,300.0,-242.52,-752.15,-307.84,0.11172405913556387,-0.4717283626721337,0.4634469559698213,0.9542473105031499,-2.045693327456951,0.25394919100961655,-0.512406761029266,1.0,0.9539375125088382,0.7758716647173812
ba95cbdd49d9ed60195735d72aa5fbf5,JUSTIN DEWING,US,31,38.0,17.0,29.0,18.0,14.0,49.0,32.0,27:45.00,40 rep,15:43.54,275.0 lb,03:16.67,CAP+45,04:52.06,-1665.0,40.0,-943.54,275.0,-196.67,-1577.3491372549022,-292.06,0.18501761587293225,0.7222507699669389,0.4451944534990301,0.35111131289393577,0.7570120856120408,0.16678094169727345,0.06896037373993666,1.0,0.9539375125088382,1.339127162977708
848feaa55e84234209e2286f5c923cc9,MATT BRADY,CA,28,9.0,43.0,41.0,20.0,31.0,28.0,26.0,24:23.20,22 rep,CAP+5,275.0 lb,03:26.58,14:17.71,04:44.80,-1463.2,22.0,-15300.0,275.0,-206.58,-857.71,-284.8,0.30409530486416425,-0.6209757542520178,-1.1175519779287764,0.35111131289393577,0.15123649905776027,0.24279857295635432,0.3364334661622696,1.0,0.9539375125088382,0.9035300016165082
80d0131095ce0e8bb2762f7e3d17b9c6,DRAKE LEWIS,US,24,53.0,23.0,27.0,15.0,26.0,24.0,35.0,CAP+2,36 rep,15:14.85,285.0 lb,03:23.12,13:43.13,04:56.09,-13520.141326530611,36.0,-914.85,285.0,-203.12,-823.13,-296.09,-6.810437447693541,0.42375598680717075,0.4483174514468294,0.5923657119376214,0.3627383688335231,0.24645136162897469,-0.07951298197108203,1.0,0.9539375125088382,0.26589157693590915
4530a048be06a69dd00998c4740afbf9,BRIAN HUYNH,US,29,56.0,42.0,45.0,25.0,4.0,17.0,38.0,CAP+7,22 rep,CAP+9,265.0 lb,03:09.03,12:13.58,05:04.25,-3862.897521865889,22.0,-8500.0,265.0,-189.03,-733.58,-304.25,-1.1119127981178802,-0.6209757542520178,-0.3773503033022261,0.1098569138502501,1.2240277749434922,0.2559107955686264,-0.3801438957680856,1.0,0.9539375125088382,0.8252821886405752
0eb538a93382911665577539ff0e030b,MATT POULIN,US,27,16.0,48.0,32.0,41.0,8.0,35.0,37.0,24:58.11,17 rep,16:32.03,250.0 lb,03:13.63,CAP,05:01.33,-1498.11,17.0,-992.03,250.0,-193.63,-910.0091176470589,-301.33,0.28349569077752457,-0.994094233201728,0.4399161624398181,-0.2520246847152784,0.9428403180161783,0.23727406096881185,-0.2725651864191576,1.0,0.9539375125088382,1.0089149593468623
fc1450ebe87128d4b5fd3afe5ff91754,ADAM MCADAMS,US,30,25.0,50.0,25.0,49.0,13.0,38.0,27.0,26:06.15,15 rep,14:47.42,245.0 lb,03:16.47,CAP+8,04:46.53,-1566.15,15.0,-887.42,245.0,-196.47,-8872.588897058824,-286.53,0.24334680099078793,-1.143341624781612,0.451303294378448,-0.3726518842371212,0.7692376272175755,-0.6038370212484078,0.27269676507540647,1.0,0.9539375125088382,0.8991880778509921
405d6d012daca72c8a7f75b62655a8d6,JEREMIAH BAILEY,US,27,8.0,35.0,19.0,40.0,50.0,54.0,31.0,24:07.95,26 rep,13:55.85,255.0 lb,03:50.89,CAP+76,04:50.82,-1447.95,26.0,-835.85,255.0,-230.89,-933.9567260061922,-290.82,0.3130939904792103,-0.3224809710922496,0.4569168532549908,-0.13139748519343555,-1.3347780830950657,0.23474440357868487,0.11464448318948152,1.0,0.9539375125088382,0.8583293969547834
22b1f856eb8836add8bda1df30e1baaa,ANTON FOSS,US,27,40.0,53.0,20.0,8.0,51.0,45.0,29.0,28:13.57,13 rep,14:00.99,290.0 lb,03:51.12,CAP+20,04:47.51,-1693.57,13.0,-840.99,290.0,-231.12,-3549.0355588235298,-287.51,0.16815909469117063,-1.2925890163614961,0.45635734787152316,0.7129929114594643,-1.3488374559414327,-0.041494183423180946,0.23659158180076578,1.0,0.9539375125088382,0.7955346953798116
bc55252a2e6e2775d974b7311e76d604,ANDRIS STURANS,US,27,45.0,13.0,43.0,55.0,45.0,23.0,23.0,28:33.58,42 rep,CAP+7,230.0 lb,03:38.94,13:37.67,04:42.52,-1713.58,42.0,-10928.571428571428,230.0,-218.94,-817.67,-282.52,0.15635163900873975,0.8714981615468229,-0.6417080442402796,-0.7345334828026497,-0.6043019721643265,0.2470281177351779,0.4204332803114332,1.0,0.9539375125088382,0.9131900409938265
6baf90c28289e6c06529001fb36f6da3,GREG GROSS,CA,31,13.0,55.0,40.0,52.0,23.0,46.0,30.0,24:51.87,10 rep,CAP+5,235.0 lb,03:19.88,CAP+20,04:47.58,-1491.87,10.0,-15300.0,235.0,-199.88,-3549.0355588235298,-287.58,0.28717777590787785,-1.5164601037313221,-1.1175519779287764,-0.6139062832808069,0.5607921428431971,-0.041494183423180946,0.23401264013829173,1.0,0.9539375125088382,0.6385903711553067
b5d6f8a9c37cc6c2ead41852db395749,CLAY FARIS,US,26,35.0,37.0,35.0,26.0,44.0,21.0,53.0,26:55.80,25 rep,16:42.00,265.0 lb,03:37.64,13:04.86,05:49.47,-1615.8,25.0,-1002.0,265.0,-217.64,-784.86,-349.47,0.21404944093917913,-0.39710466688219165,0.43883089616099064,0.1098569138502501,-0.5248359517283456,0.25049393602172143,-2.0461402097264765,1.0,0.9539375125088382,0.6746732780281421
915f3f0293167757cb5fde0d10781ccf,TONY LAUTERS,US,32,33.0,19.0,52.0,39.0,47.0,26.0,39.0,26:52.66,39 rep,CAP+26,255.0 lb,03:42.48,13:57.99,05:05.57,-1612.66,39.0,-2942.3076923076924,255.0,-222.48,-837.99,-305.57,0.21590228505926068,0.6476270741769968,0.227622219229089,-0.13139748519343555,-0.8206940585823025,0.24488165544982088,-0.4287753671176005,1.0,0.9539375125088382,0.9475327015119566
cb5370b0ea5960851be39566a6f22e68,JASON ZOBOTT,US,25,20.0,56.0,47.0,58.0,28.0,44.0,19.0,25:25.32,8 rep,CAP+14,0.0 lb,03:25.69,CAP+13,04:38.54,-1525.32,8.0,-5464.285714285714,0.0,-205.69,-5460.054705882354,-278.54,0.2674396753293014,-1.6657074953112063,-0.04690312712965895,-6.28338466080742,0.2056401592023937,-0.24336084315531373,0.5670645348349699,1.0,0.9539375125088382,-0.0745213099250096
a2e339cccd1fae45881cc05d26c9cd8c,LOGAN EWING,US,22,26.0,45.0,51.0,31.0,34.0,41.0,34.0,26:09.97,21 rep,CAP+24,260.0 lb,03:29.32,CAP+10,04:55.12,-1569.97,21.0,-3187.5,260.0,-209.32,-7098.0711176470595,-295.12,0.2410927040039371,-0.6955994500419598,0.2009322549997663,-0.010770285671592718,-0.01625342093807351,-0.41638940863999885,-0.04377621893393942,1.0,0.9539375125088382,0.8481141089057151
b5201782423a4fcf2fe5e061636ef8f0,CHARLES KACKERT,US,36,49.0,50.0,38.0,34.0,19.0,32.0,54.0,29:37.11,15 rep,CAP+2,255.0 lb,03:17.71,14:54.71,05:51.44,-1777.11,15.0,-38250.0,255.0,-197.71,-894.71,-351.44,0.11886399985307589,-1.143341624781612,-3.6157326297933836,-0.13139748519343555,0.6934392692632555,0.23889015245644238,-2.118718996513252,1.0,0.9539375125088382,0.10279503897899411
cca52aa502068b0c80fd522e69e8dfe5,PARKER FOSTER,US,25,60.0,28.0,55.0,22.0,52.0,33.0,43.0,CAP+15,31 rep,CAP+26,275.0 lb,03:52.89,14:58.52,05:11.84,-1802.6855102040815,31.0,-2942.3076923076924,275.0,-232.89,-898.52,-311.84,0.10377246045826065,0.05063750785746055,0.227622219229089,0.35111131289393577,-1.4570334991504197,0.23848769077793794,-0.6597748560277967,1.0,0.9539375125088382,0.7903407748000478
01150699703eff6475f54b504270d5c8,NYKO FLORES,US,24,48.0,33.0,50.0,53.0,35.0,29.0,50.0,29:35.93,30 rep,CAP+23,235.0 lb,03:29.35,14:29.69,05:29.90,-1775.93,30.0,-3326.086956521739,235.0,-209.35,-869.69,-329.9,0.1195602915924695,-0.023986187932481483,0.18584662304406216,-0.6139062832808069,-0.01808725217890389,0.24153308977827473,-1.325141804946163,1.0,0.9539375125088382,0.7490544376626169
7ba6cec8c7b985f683476fda97ee9551,MITCH MCCLUNE,US,33,42.0,57.0,44.0,28.0,56.0,30.0,48.0,28:28.60,6 rep,CAP+8,265.0 lb,04:00.97,14:30.96,05:21.45,-1708.6,6.0,-9562.5,265.0,-240.97,-870.96,-321.45,0.15929022618007938,-1.8149548868910903,-0.49300681496262455,0.1098569138502501,-1.9509453800140506,0.2413989358854399,-1.0138267042617672,1.0,0.9539375125088382,0.2736249824783006
e1cce9c3b982f562f2f588e9e5496133,ARTURO TORRES,US,32,52.0,49.0,46.0,36.0,29.0,43.0,49.0,29:54.28,16 rep,CAP+12,255.0 lb,03:26.02,CAP+12,05:25.35,-1794.28,16.0,-6375.0,255.0,-206.02,-5915.059264705883,-325.35,0.10873236496715188,-1.06871792899167,-0.14603727998142912,-0.13139748519343555,0.1854680155532595,-0.29142433356772623,-1.157510596885336,1.0,0.9539375125088382,0.5966679062089545
4a03aa16c35f4bc00cb5eea27371fe74,ANTHONEE YIM,US,28,28.0,58.0,28.0,56.0,37.0,56.0,45.0,26:14.96,5 rep,15:31.25,225.0 lb,03:32.52,CAP+76,05:12.52,-1574.96,5.0,-931.25,225.0,-212.52,-933.9567260061922,-312.52,0.23814821605514497,-1.8895785826810323,0.4465322591727301,-0.8551606823244925,-0.2118620866266409,0.23474440357868487,-0.6848274321775473,1.0,0.9539375125088382,0.565079811794102
bfb54bb1a02c046b97e6f1a048bc1e30,JOEL LANEY,US,31,41.0,38.0,34.0,54.0,42.0,53.0,42.0,28:21.90,25 rep,16:37.88,230.0 lb,03:35.84,CAP+75,05:08.24,-1701.9,25.0,-997.88,230.0,-215.84,-946.4094823529413,-308.24,0.16324374707324704,-0.39710466688219165,0.43927937129326433,-0.7345334828026497,-0.41480607727852814,0.23342898173581886,-0.5271435705291203,1.0,0.9539375125088382,0.7771324128816726
6b7e4131803230f1cbc94d92f1ced5d1,ERIC EVANS,US,32,43.0,39.0,37.0,45.0,58.0,31.0,52.0,28:30.12,25 rep,CAP+2,250.0 lb,04:05.47,14:34.68,05:42.67,-1710.12,25.0,-38250.0,250.0,-245.47,-874.68,-342.67,0.15839330800730103,-0.39710466688219165,-3.6157326297933836,-0.2520246847152784,-2.226020066138597,0.24100598117571906,-1.7956144482289738,1.0,0.9539375125088382,-0.17279065985907682
2a9bfa9833793e127478651abf50c73b,STEPHEN JONES,US,26,58.0,36.0,57.0,32.0,43.0,37.0,44.0,CAP+8,26 rep,CAP+71,260.0 lb,03:36.66,CAP+6,05:12.30,-3380.0353316326527,26.0,-1077.4647887323943,260.0,-216.66,-11830.118529411766,-312.3,-0.8269865656390972,-0.3224809710922496,0.43061631336759987,-0.010770285671592718,-0.4649307978612228,-0.9162497089290894,-0.6767221869526291,1.0,0.9539375125088382,0.5557197692547979
b50bd30438a08eb22a639c1e19ae02f4,ISAAC FARIAS,MX,31,59.0,34.0,42.0,44.0,55.0,25.0,55.0,CAP+14,27 rep,CAP+6,250.0 lb,03:59.21,13:56.90,CAP,-1931.4487609329444,27.0,-12750.0,250.0,-239.21,-836.9,-360.0,0.027792131797251873,-0.24785727530230758,-0.83997634994382,-0.2520246847152784,-1.8433606138853398,0.24499679540508856,-2.4340867198101077,1.0,0.9539375125088382,0.19043512444390776
9808b863813b08df3a8a5ce5d036a10c,HARLEY PESCOSOLIDO,US,28,39.0,47.0,49.0,33.0,53.0,48.0,47.0,27:49.88,18 rep,CAP+22,260.0 lb,03:53.20,CAP+20,05:18.86,-1669.88,18.0,-3477.2727272727275,260.0,-233.2,-3549.0355588235298,-318.86,0.18213803647611745,-0.9194705374117859,0.16938957000147578,-0.010770285671592718,-1.4759830886389997,-0.041494183423180946,-0.9184058627502196,1.0,0.9539375125088382,0.5232808908776689
4db5cc1333428c0ee4785827b43a4a0b,STEVEN O'BRIEN,US,26,34.0,54.0,48.0,27.0,49.0,57.0,51.0,26:54.46,10 rep,CAP+14,265.0 lb,03:50.48,CAP+78,05:38.92,-1614.46,10.0,-5464.285714285714,265.0,-230.48,-910.0091176470589,-338.92,0.21484014511781263,-1.5164601037313221,-0.04690312712965895,0.1098569138502501,-1.3097157228037184,0.23727406096881185,-1.6574568591678511,1.0,0.9539375125088382,0.38699969923802735
cb3201b2c3d223196399828657448716,ADAM DYCUS,US,27,44.0,46.0,53.0,43.0,46.0,51.0,36.0,28:33.49,20 rep,CAP+26,250.0 lb,03:40.93,CAP+71,04:57.78,-1713.49,20.0,-2942.3076923076924,250.0,-220.93,-999.7283264291634,-297.78,0.1564047460058121,-0.7702231458319019,0.227622219229089,-0.2520246847152784,-0.7259461111394042,0.22779675300016716,-0.14177600210796118,1.0,0.9539375125088382,0.77134519457177
25067fc091738254516e20f21cbd82e8,ALESSANDRO ZANET,US,28,31.0,32.0,56.0,57.0,54.0,50.0,40.0,26:40.48,30 rep,CAP+34,205.0 lb,03:58.16,CAP+48,05:05.72,-1600.48,30.0,-2250.0,205.0,-238.16,-1478.7648161764707,-305.72,0.22308943199639256,-0.023986187932481483,0.30298211822952964,-1.3376694804118638,-1.7791765204562782,0.17719469795329618,-0.43430167068004666,1.0,0.9539375125088382,0.543670710894345
270c0f4d9c4bbcc4f32da2b6385b6fcb,TAYLOR STURGIS,US,27,50.0,44.0,58.0,35.0,27.0,55.0,56.0,29:49.04,21 rep,CAP+75,255.0 lb,03:25.02,CAP+76,CAP+6,-1789.04,21.0,-1020.0,255.0,-205.02,-933.9567260061922,-360.0,0.11182437235225623,-0.6955994500419598,0.43687153878697915,-0.13139748519343555,0.2465957235809365,0.23474440357868487,-2.4340867198101077,1.0,0.9539375125088382,0.6352164244021745
