hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
c0881120621903659f3de5f45924a264,ANTON YAKOVLEV,RU,30,4.0,11.0,14.0,25.0,7.0,19.0,10.0,24:46.00,30,CAP +147,225,03:31.00,CAP +55,05:15.62,-1486.0,30.0,-1128.4897959183672,225.0,-211.0,-1284.4363636363637,-315.62,1.1662685832128916,0.470130154598208,0.23155203118004214,-1.2243064930042729,0.5804979826477512,-1.003992784506679,0.4353877606966891,0.9660917830792959,0.8504350777141843,0.940907811437984
c0684b47bbd45a2ce8c526ecf704e962,JEONGHEON YEO,KR,27,5.0,22.0,15.0,15.0,16.0,12.0,15.0,24:54.00,13,CAP +146,250,03:38.00,14:27,05:34.06,-1494.0,13.0,-1136.2191780821918,250.0,-218.0,-867.0,-334.06,1.111905991825306,-0.8462342782767741,0.2288949338743484,-0.18550098378852647,0.25220180987180624,0.5954895194836455,-0.13090459876951097,0.9660917830792959,0.8504350777141843,0.9920161589582485
ba3019ce60ab95c854581a6218cf9e61,LUKE TWEDDELL,AE,33,14.0,23.0,16.0,28.0,28.0,18.0,21.0,26:56.00,13,CAP +143,205,05:08.00,CAP +65,05:50.00,-1616.0,13.0,-1160.055944055944,205.0,-308.0,-1086.8307692307692,-350.0,0.28287647316462305,-0.8462342782767741,0.22070066875678948,-2.0553509003768697,-3.9687489829617726,-0.2468315044784512,-0.6204219637310744,0.9660917830792959,0.8504350777141843,-0.14795322101053698
3d7d7d09ad268ad50e4b82cd4b69be06,ILYAS KULIEV,RU,27,2.0,6.0,17.0,10.0,5.0,3.0,4.0,23:48.00,35,CAP +135,265,03:26.00,12:07,04:49.16,-1428.0,35.0,-1228.8,265.0,-206.0,-727.0,-289.16,1.5603973707728884,0.8572961642673204,0.19706881281281716,0.43778232174092135,0.8149952489162834,1.1319246316716978,1.247974302533763,0.9660917830792959,0.8504350777141843,1.712663554985466
b05c6595999bc76339b2d29ee63a0764,WOOYOUNG LIM,KR,35,22.0,28.0,18.0,19.0,25.0,9.0,24.0,CAP +117,0,CAP +135,245,03:58.00,13:57,05:59.78,-1784.6153846153845,0.0,-1228.8,245.0,-238.0,-837.0,-359.78,-0.8629196837737224,-1.8528659034164663,0.19706881281281716,-0.39326208563167575,-0.6857872552023224,0.7104399006667995,-0.9207657422332122,0.9660917830792959,0.8504350777141843,0.3248684564779881
e1b29ac70288bb68afc6ecfc43d004ef,MEYSAM ROHANI,IR,23,11.0,17.0,19.0,18.0,19.0,20.0,3.0,26:22.00,27,CAP +132,245,03:48.00,CAP +54,04:46.27,-1582.0,27.0,-1256.7272727272727,245.0,-228.0,-1308.2222222222222,-286.27,0.5139174865618625,0.2378305487967406,0.18746837133557837,-0.39326208563167575,-0.2167927226652581,-1.0951325682137798,1.3367261961811243,0.9660917830792959,0.8504350777141843,0.9292067826199552
45aa764a7c1db846b79042dbd7ba0e42,MEVLÜT AGIR,TR,29,19.0,16.0,20.0,16.0,10.0,22.0,14.0,CAP +120,27,CAP +130,245,03:33.77,CAP +54,05:31.00,-1740.0,27.0,-1276.0615384615385,245.0,-213.77,-1308.2222222222222,-331.0,-0.5597436933429563,0.2378305487967406,0.18082191185133614,-0.39326208563167575,0.45058649713498394,-1.0951325682137798,-0.0369320054958356,0.9660917830792959,0.8504350777141843,0.6826344033964878
9f34cea72b1307cbe4dfe35bdc1d72d9,YU-SEN ZHU,TW,26,27.0,10.0,21.0,9.0,18.0,28.0,13.0,CAP +110,30,CAP +127,275,03:47.66,CAP +50,05:26.34,-1898.181818181818,30.0,-1306.2047244094488,275.0,-227.66,-1412.88,-326.34,-1.634640386688401,0.470130154598208,0.17045971517511602,0.8533045254272199,-0.20084690855899773,-1.4961476165250267,0.10617658426080794,0.9660917830792959,0.8504350777141843,0.6114565510167268
1f7b6ba1d08344ebc49a1ad53a3074b7,KAZUHIRO MISAWA,JP,38,29.0,25.0,22.0,22.0,24.0,16.0,27.0,CAP +109,6,CAP +125,235,03:56.00,CAP +71,CAP +107,-1915.5963302752295,6.0,-1327.104,235.0,-236.0,-994.9859154929579,-390.6730919003115,-1.7529776373319386,-1.3882666918135314,0.16327525881293667,-0.8087842893179743,-0.5919883486949096,0.10508852708396343,-1.8694925265842728,0.9660917830792959,0.8504350777141843,0.0026004219129553974
8921a4086aa08b64f8b3b3a793770128,CHEN SHENG,CN,26,24.0,19.0,23.0,4.0,21.0,7.0,19.0,CAP +113,23,CAP +123,290,03:52.18,12:56,05:47.80,-1847.7876106194692,23.0,-1348.6829268292684,290.0,-232.18,-776.0,-347.8,-1.2921954224367567,-0.07190225893854933,0.1558571615934507,1.4765878309566678,-0.4128324372657513,0.9441723424058795,-0.5528599685669944,0.9660917830792959,0.8504350777141843,0.8845004742698084
41e878702657cfdd7e203e5a4f97f0b8,TAEHYUNG KIM,KR,34,25.0,26.0,24.0,12.0,22.0,21.0,28.0,CAP +111,5,CAP +122,255,03:52.93,CAP +54,CAP +102,-1881.0810810810813,5.0,-1359.7377049180327,255.0,-232.93,-1308.2222222222222,-409.82373366013064,-1.5184353387591658,-1.465699893747354,0.15205690687035345,0.022260118054622798,-0.44800702720603114,-1.0951325682137798,-2.4576086929324257,0.9660917830792959,0.8504350777141843,-0.08951239797678412
5d721bff568de121b67f472d0241341b,RIKKA KIM,KR,29,23.0,26.0,25.0,27.0,17.0,26.0,20.0,CAP +116,5,CAP +110,220,03:45.00,CAP +51,05:49.00,-1800.0000000000002,5.0,-1508.0727272727272,220.0,-225.0,-1385.1764705882354,-349.0,-0.967463128749851,-1.465699893747354,0.1010643980404295,-1.4320675948474222,-0.07609436290413879,-1.389996574324991,-0.5897119659292197,0.9660917830792959,0.8504350777141843,0.047203028144714776
00de6dcbe1a050774fb4a8709bb32554,HYUNSU KIM,KR,32,12.0,13.0,26.0,13.0,23.0,14.0,11.0,26:40.00,29,CAP +110,255,03:53.00,CAP +78,05:16.30,-1600.0,29.0,-1508.0727272727272,255.0,-233.0,-905.6923076923077,-316.3,0.3916016559397946,0.39269695266438553,0.1010643980404295,0.022260118054622798,-0.45128998893379024,0.4472330022140901,0.41450496219142774,0.9660917830792959,0.8504350777141843,1.0323461719126774
61cd6502b6a2b61578cb30b929c13b20,SEOKBEOM KIM,KR,30,21.0,28.0,27.0,20.0,8.0,24.0,25.0,CAP +119,0,CAP +39,240,03:32.00,CAP +51,CAP +115,-1754.6218487394958,0.0,-4253.538461538462,240.0,-212.0,-1385.1764705882354,-363.4958333333333,-0.6591038918874934,-1.8528659034164663,-0.8427328487219662,-0.601023187474825,0.5335985293940448,-1.389996574324991,-1.0348789757319363,0.9660917830792959,0.8504350777141843,0.04347201898325659
c86f54135e7a2d605f4aefc125f86d13,JINSAM KIM,KR,29,13.0,24.0,28.0,23.0,27.0,27.0,26.0,26:49.00,8,CAP +10,235,04:10.00,CAP +51,CAP +114,-1609.0,8.0,-16588.8,235.0,-250.0,-1385.1764705882354,-366.68439327485373,0.33044374062876064,-1.2334002879458865,-5.083173999668504,-0.8087842893179743,-1.2485806942467996,-1.389996574324991,-1.1327996445271113,0.9660917830792959,0.8504350777141843,-0.6078517275310042
