hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
c7147cc1162cdeb48d8056277a695570,JACQUELINE DAHLSTRØM,NO,31,28.0,12.0,14.0,20.0,23.0,13.0,5.0,26:56.00,39 rep,14:33.93,185.0 lb,03:41.20,13:39.47,04:17.74,-1616.0,39.0,-873.93,185.0,-221.2,-819.47,-257.74,0.3181687129084442,0.9772533763315341,0.4581247613366559,0.603814619065159,0.4000597986949022,0.5508128274603109,1.4150563061304033,1.0,0.9156780271669763,1.590433798870892
364df3a8af96ac437b5698487e076392,LINDA KEESMAN,NL,29,30.0,31.0,15.0,7.0,9.0,20.0,10.0,27:14.54,23 rep,14:34.72,190.0 lb,03:31.19,14:19.78,04:26.73,-1634.54,23.0,-874.72,190.0,-211.19,-859.78,-266.73,0.31113135602181996,-0.024404807443675767,0.45803494875645434,0.9530799379361827,0.8580387025739892,0.5188044343460696,1.1245536798813502,1.0,0.9156780271669763,1.515569206034432
1e6d8f021ec2f5184e85fcc25fce2200,OIHANA MOYA,ES,27,19.0,42.0,17.0,8.0,12.0,15.0,18.0,26:29.50,9 rep,14:51.96,190.0 lb,03:33.05,13:55.53,04:40.09,-1589.5,9.0,-891.96,190.0,-213.05,-835.53,-280.09,0.32822750241737314,-0.9008557182469844,0.45607498814547354,0.9530799379361827,0.7729397254296226,0.5380602897918735,0.6928389872576202,1.0,0.9156780271669763,1.3214445575571423
3133437424ad546eb5640d83d960642a,THURIDUR ERLA HELGADOTTIR,IS,31,52.0,5.0,31.0,19.0,22.0,6.0,12.0,CAP+3,48 rep,16:44.75,185.0 lb,03:41.03,12:19.32,04:29.68,-15048.431372549021,48.0,-1004.75,185.0,-221.03,-739.32,-269.68,-4.780472787831349,1.5406861047050897,0.4432522528025195,0.603814619065159,0.4078376621973437,0.6144564074182977,1.0292274565849429,1.0,0.9156780271669763,0.8955068435872625
531f4c3261080898603865919c4d0756,JENNIFER MUIR,GB,23,1.0,57.0,3.0,23.0,6.0,55.0,25.0,23:47.68,0 rep,12:25.97,180.0 lb,03:26.50,CAP+36,04:51.85,-1427.68,0.0,-745.97,180.0,-206.5,-1394.351111111111,-291.85,0.3896506465054821,-1.46428844662054,0.4726721255931005,0.25454930019413524,1.0726162309648901,0.09432509244675778,0.31282665303193874,1.0,0.9156780271669763,1.0774425417549427
10077dccbbe77be4913ef97116aea521,ANDREA SOLBERG,NO,27,35.0,53.0,6.0,41.0,7.0,11.0,8.0,27:43.78,2 rep,13:01.62,165.0 lb,03:27.63,13:14.78,04:25.50,-1663.78,2.0,-781.62,165.0,-207.63,-794.78,-265.5,0.300032525635364,-1.3390811736486388,0.4686191908029923,-0.7932466564189361,1.0209163147427756,0.5704180674997706,1.164299867899853,1.0,0.9156780271669763,1.114529189526002
57af97e6537e62f784780afd944e216c,MADELEINE PERSSON,SE,31,2.0,18.0,12.0,42.0,20.0,33.0,28.0,24:31.18,31 rep,14:19.76,165.0 lb,03:40.26,CAP+7,04:55.94,-1471.18,31.0,-859.76,165.0,-220.26,-7170.948571428572,-295.94,0.3731390486323345,0.47642428444392915,0.45973570343976483,-0.7932466564189361,0.44306680864958164,-4.492616172067501,0.18066249937691997,1.0,0.9156780271669763,0.4367016723178468
1a43babeb857fe0c76f28a07ac469bbe,RAGNHEIÐUR SARA SIGMUNDSDOTTIR,IS,30,11.0,26.0,13.0,18.0,14.0,56.0,19.0,25:38.21,28 rep,14:28.67,185.0 lb,03:33.83,CAP+51,04:41.63,-1538.21,28.0,-868.67,185.0,-213.83,-984.2478431372549,-281.63,0.3476960048291832,0.2886133749860773,0.4587227539592637,0.603814619065159,0.7372530575948886,0.4199700098057821,0.6430754672994947,1.0,0.9156780271669763,1.4155559253869547
7ba35a743dcdcb6bdb7b4b3bb51bba3b,AIMEE CRINGLE,GB,24,5.0,35.0,37.0,50.0,1.0,29.0,15.0,24:50.26,21 rep,CAP+7,160.0 lb,03:12.18,15:43.12,04:35.02,-1490.26,21.0,-11220.0,160.0,-192.18,-943.12,-275.02,0.3658967201859057,-0.149612080415577,-0.7180869369493272,-1.1425119752899597,1.7277868507000078,0.45262781608407804,0.8566708354314462,1.0,0.9156780271669763,1.1146453457022012
e161e4f6ab2f79a43cd308216cc3cb75,TAYLA HOWE,GB,26,34.0,16.0,24.0,13.0,35.0,9.0,29.0,27:43.24,34 rep,16:17.39,190.0 lb,03:51.54,13:05.95,04:57.31,-1663.24,34.0,-977.39,190.0,-231.54,-785.95,-297.31,0.3002374971951685,0.664235193901781,0.44636272393456333,0.9530799379361827,-0.07301731080657287,0.5774295810497272,0.13639235499858807,1.0,0.9156780271669763,1.3449237383397532
9e6333a051ba6359f43c4ae1cc10fb3b,CAMILLA SALOMONSSON HELLMAN,SE,32,15.0,27.0,9.0,44.0,37.0,21.0,17.0,26:11.60,27 rep,13:24.58,165.0 lb,03:54.15,14:23.08,04:39.66,-1571.6,27.0,-804.58,165.0,-234.15,-863.08,-279.66,0.3350219300479328,0.2260097385001267,0.4660089416366281,-0.7932466564189361,-0.19243039163818368,0.5161840498936509,0.7067339960770949,1.0,0.9156780271669763,1.0962896854667354
6c67bb57e363e422eebbf92ce66aa15f,CLAUDIA GLUCK,FR,24,58.0,2.0,27.0,32.0,39.0,7.0,22.0,CAP+13,50 rep,16:28.74,175.0 lb,03:55.48,12:54.73,04:49.58,-3472.714932126697,50.0,-988.74,175.0,-235.48,-774.73,-289.58,-0.38659750144430277,1.6658933776769909,0.4450723786367309,-0.09471601867688854,-0.25328073551022956,0.5863388881879508,0.38617937400917585,1.0,0.9156780271669763,1.251233707578323
c44277b5538cf18a99d2939e04180a49,SOLVEIG SIGURDARDOTTIR,IS,28,26.0,24.0,44.0,9.0,15.0,18.0,51.0,26:52.00,29 rep,CAP+15,190.0 lb,03:34.09,14:09.91,05:41.46,-1612.0,29.0,-5236.0,190.0,-214.09,-849.91,-341.46,0.3196870207588486,0.35121701147202794,-0.03778506362512555,0.9530799379361827,0.7253575016499776,0.5266417660264854,-1.2902695970476497,1.0,0.9156780271669763,1.1368106810485117
7e9e73ec71f9e1c7ab67b84b3ba32fe6,VERENA EVELYN REIMERS,DE,30,17.0,30.0,20.0,31.0,33.0,36.0,23.0,26:18.72,24 rep,15:35.36,175.0 lb,03:49.16,CAP+10,04:50.68,-1578.72,24.0,-935.36,175.0,-229.16,-5019.664000000001,-290.68,0.33231934207421293,0.038198829042274854,0.4511409805749069,-0.09471601867688854,0.035872778227615545,-2.7843759770070178,0.3506340026105146,1.0,0.9156780271669763,0.6769743038592075
80fb5bb523b6e86e1c9d9fdb4f2861be,JASMIEN VAN ARNHEM,BE,25,42.0,34.0,48.0,12.0,28.0,12.0,30.0,28:26.44,21 rep,CAP+17,190.0 lb,03:44.97,13:17.50,04:58.62,-1706.44,21.0,-4620.0,190.0,-224.97,-797.5,-298.62,0.28383977241080127,-0.149612080415577,0.032246011570012854,0.9530799379361827,0.227574237493687,0.568258235466262,0.09406104906018319,1.0,0.9156780271669763,1.2027419076700552
ddae78e9dc34ae3c6496116afcb77367,ELENA CARRATALA SANAHUJA,ES,29,46.0,23.0,22.0,25.0,38.0,23.0,26.0,29:18.08,30 rep,16:00.45,180.0 lb,03:55.01,14:32.91,04:54.99,-1758.08,30.0,-960.45,180.0,-235.01,-872.91,-294.99,0.26423841806208087,0.41382064795797857,0.44828857850242965,0.25454930019413524,-0.23177723053288982,0.508378480449022,0.21136077467576278,1.0,0.9156780271669763,1.1826578799253362
9420d1d39d690d44b1550a9570d882b6,NOORTJE BLEEKER,NL,26,20.0,29.0,29.0,33.0,42.0,50.0,11.0,26:31.44,26 rep,16:37.68,175.0 lb,03:56.75,CAP+29,04:27.67,-1591.44,26.0,-997.68,175.0,-236.75,-1730.9186206896552,-267.67,0.327491123109927,0.16340610201417607,0.4440560185519183,-0.09471601867688854,-0.31138595108729705,-0.17292832248926912,1.094178544322495,1.0,0.9156780271669763,1.122835383701985
23e6a33f0cdeb9a2218add5560f3ca00,MARIE ROBIN,FR,26,49.0,43.0,45.0,4.0,34.0,24.0,33.0,29:53.21,9 rep,CAP+15,200.0 lb,03:50.39,14:33.06,05:01.98,-1793.21,9.0,-5236.0,200.0,-230.39,-873.06,-301.98,0.2509038793659044,-0.9008557182469844,-0.03778506362512555,1.6516105756782302,-0.02040235181946466,0.5082593720648212,-0.014513903575725778,1.0,0.9156780271669763,1.12099471143007
ac3a620c899960cc9e1da1f3d8547945,ALINE WIRZ,CH,29,21.0,9.0,55.0,53.0,31.0,42.0,24.0,26:36.92,45 rep,CAP+41,160.0 lb,03:48.68,CAP+24,04:51.47,-1596.92,45.0,-1915.6097560975609,160.0,-228.68,-2091.5266666666666,-291.47,0.32541104135487303,1.3528751952472378,0.33969951242671803,-1.1425119752899597,0.05783380458745144,-0.4592712670635836,0.3251059631514759,1.0,0.9156780271669763,1.0298412092261495
98190abe67689de041a352fc12f1977f,MARIBEL GALLARDO,ES,25,36.0,18.0,26.0,45.0,40.0,26.0,40.0,27:50.60,31 rep,16:26.28,165.0 lb,03:55.48,14:46.07,05:12.32,-1670.6,31.0,-986.28,165.0,-235.48,-886.07,-312.32,0.29744381075042453,0.47642428444392915,0.4453520481902699,-0.7932466564189361,-0.25328073551022956,0.49792870487513413,-0.34864039472313396,1.0,0.9156780271669763,0.9616753216823275
f33cf34360cbc96c87efedc492f763e0,CAROLINE MUELLER-KORN,DE,29,6.0,48.0,30.0,52.0,21.0,53.0,44.0,24:58.85,6 rep,16:42.86,160.0 lb,03:40.94,CAP+30,05:23.30,-1498.85,6.0,-1002.86,160.0,-220.94,-1673.2213333333334,-323.3,0.3626361540771623,-1.0886666277048362,0.443467120874141,-1.1425119752899597,0.41195535463981314,-0.12711345135737884,-0.7034478292297641,1.0,0.9156780271669763,0.652294990882573
a0a43896ff8bd12e8e606aeff3c0feb9,JULIA BLAZEJOWSKA,PL,22,45.0,10.0,19.0,47.0,46.0,39.0,42.0,29:16.95,41 rep,15:14.83,165.0 lb,04:02.51,CAP+22,05:13.62,-1756.95,41.0,-914.83,165.0,-242.51,-2281.665454545455,-313.62,0.26466734002982006,1.1024606493034352,0.45347497079204363,-0.7932466564189361,-0.5749182674053329,-0.6102520923845861,-0.3906485609215513,1.0,0.9156780271669763,0.8373262247376753
a2ee77fadc727e07f9ffdd54749b4bba,FRANZISKA HÖGER,DE,29,31.0,37.0,23.0,26.0,41.0,45.0,27.0,27:29.47,19 rep,16:11.76,180.0 lb,03:56.72,CAP+27,04:55.41,-1649.47,19.0,-971.76,180.0,-236.72,-1859.1348148148147,-295.41,0.3054642719701856,-0.27481935338747826,0.4470027806770124,0.25454930019413524,-0.31001338693980723,-0.2747391472268031,0.1977889055962737,1.0,0.9156780271669763,0.9649970801503361
977c9b72e0ab0758765bd638acd36212,ANDRA MOISTUS,EE,27,9.0,56.0,54.0,55.0,17.0,28.0,38.0,25:18.41,0 rep,CAP+40,155.0 lb,03:35.60,15:29.77,05:11.23,-1518.41,0.0,-1963.5,155.0,-215.6,-929.77,-311.23,0.3552116286886849,-1.46428844662054,0.3342550233490472,-1.4917772941609837,0.6562717728929928,0.4632284622779536,-0.313418163064462,1.0,0.9156780271669763,0.7070327390759324
172d4c2542b166cb3386c71bec0ba554,METTY GRENERON,FR,25,33.0,40.0,43.0,11.0,27.0,43.0,46.0,27:37.08,14 rep,CAP+13,190.0 lb,03:43.39,CAP+25,05:27.41,-1657.08,14.0,-6041.538461538462,190.0,-223.39,-2007.8656,-327.41,0.3025756912847913,-0.5878375358172313,-0.12936416195722966,0.9530799379361827,0.2998626159281489,-0.39283970392234274,-0.8362582623647599,1.0,0.9156780271669763,0.8598521101794848
07a7eb3c4f44c5b4c9a426c456930379,NICOLE HEER,CH,31,22.0,52.0,42.0,29.0,26.0,31.0,34.0,26:38.91,2 rep,CAP+12,175.0 lb,03:43.36,15:52.91,05:08.37,-1598.91,2.0,-6545.0,175.0,-223.36,-952.91,-308.37,0.32465568319929683,-1.3390811736486388,-0.18660109841479466,-0.09471601867688854,0.30123518007563743,0.444854008875236,-0.22100019742794422,1.0,0.9156780271669763,0.8055846534501054
6cea33b2f1a4cb03c3c482312f4c1c37,HOLLY TYNAN,IE,22,18.0,44.0,35.0,34.0,43.0,34.0,37.0,26:26.37,9 rep,CAP+4,175.0 lb,03:57.59,CAP+9,05:09.55,-1586.37,9.0,-19635.0,175.0,-237.59,-5577.404444444444,-309.55,0.32941557831031465,-0.9008557182469844,-1.6747614463114857,-0.09471601867688854,-0.3498177472170108,-3.2272530646152906,-0.2591306867465076,1.0,0.9156780271669763,0.033232440952140174
61190eef267cf957bf418c95b1825329,SANNA VENÄLÄINEN,FI,32,53.0,22.0,38.0,38.0,45.0,22.0,39.0,CAP+4,30 rep,CAP+7,170.0 lb,04:02.02,14:28.96,05:11.24,-11286.323529411764,30.0,-11220.0,170.0,-242.02,-868.96,-311.24,-3.3524633197555587,0.41382064795797857,-0.7180869369493272,-0.4439813375479123,-0.5524997196630008,0.5115150012329776,-0.31374130280444956,1.0,0.9156780271669763,0.27918703180564886
10efe7a1a29fd0d5b9051f60d0440e43,EMIKO NAETS,CH,33,37.0,15.0,34.0,48.0,53.0,44.0,31.0,27:53.41,35 rep,CAP+2,165.0 lb,04:18.64,CAP+26,04:58.75,-1673.41,35.0,-39270.0,165.0,-258.64,-1930.64,-298.75,0.2963771994855154,0.7268388303877317,-3.9070019681565227,-0.7932466564189361,-1.3129002573723336,-0.3315182610227357,0.08986023244034164,1.0,0.9156780271669763,0.168307901358842
9914ecc5f213f382c61ca94c382eff40,MARGAUX MASSET,FR,27,48.0,51.0,16.0,56.0,19.0,40.0,45.0,29:38.50,3 rep,14:41.34,155.0 lb,03:39.21,CAP+23,05:26.84,-1778.5,3.0,-881.34,155.0,-219.21,-2182.4626086956523,-326.84,0.25648745648576654,-1.2764775371626882,0.45728234207172735,-1.4917772941609837,0.49110655381172286,-0.5314794878692805,-0.8178392971854523,1.0,0.9156780271669763,0.4995784180228066
d3281fe4dca7cfa9a32c9b9cd7082e06,SILVIA GARCIA IZQUIERDO,ES,29,47.0,17.0,51.0,51.0,16.0,48.0,49.0,29:24.61,31 rep,CAP+26,160.0 lb,03:34.99,CAP+29,05:33.50,-1764.61,31.0,-3020.769230769231,160.0,-214.99,-1730.9186206896552,-333.5,0.2617597804962957,0.47642428444392915,0.2140574567881606,-1.1425119752899597,0.6841805772252841,-0.17292832248926912,-1.0330503640173432,1.0,0.9156780271669763,0.8139539467608474
24d129fb10617be83d343f9b290b6d7b,EVIE HOLLIS,GB,26,39.0,33.0,36.0,46.0,44.0,17.0,57.0,28:07.72,22 rep,CAP+6,165.0 lb,04:00.13,14:02.64,CAP,-1687.72,22.0,-13090.0,165.0,-240.13,-842.64,-360.0,0.29094545315069376,-0.08700844392962638,-0.9306812723631402,-0.7932466564189361,-0.4660281783711445,0.5324145523807532,-1.889370674985074,1.0,0.9156780271669763,0.43811013851890857
31f8600e713fb50390531af6706d1fbf,AOIFE BURKE,IE,32,38.0,49.0,32.0,35.0,47.0,47.0,21.0,27:54.48,4 rep,CAP+2,175.0 lb,04:03.71,CAP+29,04:47.24,-1674.48,4.0,-39270.0,175.0,-243.71,-1730.9186206896552,-287.24,0.29597105213553226,-1.2138739006767374,-3.9070019681565227,-0.09471601867688854,-0.6298208333049246,-0.17292832248926912,0.4617940731663256,1.0,0.9156780271669763,0.16416718173805
80509954080a9ea7b4c9cca52bc27cb3,LUCY MCGONIGLE,IE,16,55.0,31.0,39.0,21.0,50.0,41.0,35.0,CAP+5,23 rep,CAP+7,185.0 lb,04:10.03,CAP+24,05:09.20,-9029.05882352941,23.0,-11220.0,185.0,-250.03,-2091.5266666666666,-309.2,-2.4956576389100844,-0.024404807443675767,-0.7180869369493272,0.603814619065159,-0.9189743470427697,-0.4592712670635836,-0.247820795846933,1.0,0.9156780271669763,0.30704928799680287
453241b2fd17bbf556fa85a876b615a1,VANESSA WAGNER,AT,32,44.0,50.0,49.0,28.0,25.0,38.0,41.0,28:39.67,3 rep,CAP+25,175.0 lb,03:41.81,CAP+21,05:12.56,-1719.67,3.0,-3141.6,175.0,-221.81,-2390.3161904761905,-312.56,0.2788179691955888,-1.2764775371626882,0.20032059203834504,-0.09471601867688854,0.3721509943626095,-0.6965268497108729,-0.356395748482842,1.0,0.9156780271669763,0.6909885131045838
90afce7d020ea5f725bcc65dd033eed4,ANGELICA BENGTSSON,SE,36,24.0,55.0,28.0,22.0,57.0,52.0,47.0,26:44.32,0 rep,16:35.42,185.0 lb,04:23.74,CAP+30,05:28.68,-1604.32,0.0,-995.42,185.0,-263.74,-1673.2213333333334,-328.68,0.322602171831625,-1.46428844662054,0.44431295074338095,0.603814619065159,-1.546236162445596,-0.12711345135737884,-0.8772970093432128,1.0,0.9156780271669763,0.5379344088631817
df5b81c63196397802d0d71d17ef99f5,MARTYNA KRYSIAK,PL,33,29.0,36.0,41.0,54.0,48.0,32.0,36.0,27:03.47,20 rep,CAP+10,160.0 lb,04:06.86,15:55.47,05:09.34,-1623.47,20.0,-7854.0,160.0,-246.86,-955.47,-309.34,0.315333272997814,-0.21221571690152763,-0.33541713320446376,-1.1425119752899597,-0.7739400687913509,0.4428212257848748,-0.2523447522067621,1.0,0.9156780271669763,0.6359244346510655
dd0977685e2bd01be423d48a79ee91ab,SARA ALICIA FERNANDEZ COSTAS,ES,33,43.0,28.0,25.0,36.0,55.0,53.0,54.0,28:27.71,26 rep,16:20.49,175.0 lb,04:19.74,CAP+30,05:50.34,-1707.71,26.0,-980.49,175.0,-259.74,-1673.2213333333334,-350.34,0.2833577096682979,0.16340610201417607,0.44601029482238,-0.09471601867688854,-1.3632276094469598,-0.12711345135737884,-1.5772176861568363,1.0,0.9156780271669763,0.5914636472908036
e44b76aa13cbce1bb260701707b865a6,JEROMINE GEROUDET,FR,33,14.0,58.0,45.0,43.0,36.0,59.0,53.0,26:10.49,0 rep,CAP+15,165.0 lb,03:52.93,CAP+52,05:49.44,-1570.49,0.0,-5236.0,165.0,-232.93,-965.32,-349.44,0.3354432604764199,-1.46428844662054,-0.03778506362512555,-0.7932466564189361,-0.13661278297359966,0.43499977522235245,-1.548135109557933,1.0,0.9156780271669763,0.45716016666735315
d81ee0fc21a07536d71c9c8cf9346bc7,JASMINE GHILARDI,IT,25,59.0,25.0,59.0,39.0,52.0,25.0,48.0,CAP+25,29 rep,CAP+77,170.0 lb,04:14.79,14:39.88,05:31.59,-1805.8117647058823,29.0,-1020.0,170.0,-254.79,-879.88,-331.59,0.24612053979543197,0.35121701147202794,0.44151852894419835,-0.4439813375479123,-1.1367545251111464,0.5028439108631558,-0.9713306736796682,1.0,0.9156780271669763,0.7713399492721317
5b3a25336fc34dfe7ebfadc558a03924,KRISTINA VASIC,RS,27,41.0,45.0,53.0,30.0,30.0,51.0,57.0,28:24.94,8 rep,CAP+36,175.0 lb,03:47.19,CAP+29,CAP,-1704.94,8.0,-2181.6666666666665,175.0,-227.19,-1730.9186206896552,-360.0,0.2844091378547029,-0.963459354732935,0.3094523508841024,-0.09471601867688854,0.12600449057944388,-0.17292832248926912,-1.889370674985074,1.0,0.9156780271669763,0.5727339712289881
335a9d07a564f9249a0a4f10553c8ca6,VALENTINA MAGALOTTI,IT,33,50.0,58.0,57.0,58.0,32.0,30.0,32.0,29:58.07,0 rep,CAP+52,145.0 lb,03:49.11,15:46.77,05:00.06,-1798.07,0.0,-1510.3846153846155,145.0,-229.11,-946.77,-300.06,0.24905913532766313,-1.46428844662054,0.38576826616085574,-2.190307931903031,0.038160385140097716,0.4497295120685241,0.04752892650193675,1.0,0.9156780271669763,0.5607708624063343
db8aeb78e010c985627fc7f043b92570,MATILDA SPANOU,GR,29,57.0,39.0,40.0,37.0,56.0,37.0,55.0,CAP+10,15 rep,CAP+9,175.0 lb,04:21.29,CAP+21,05:55.75,-4514.529411764705,15.0,-8726.666666666666,175.0,-261.29,-2390.3161904761905,-355.75,-0.7820462772191367,-0.5252338993312807,-0.4346278230642431,-0.09471601867688854,-1.4341434237339319,-0.6965268497108729,-1.7520362854902494,1.0,0.9156780271669763,0.09863080184889017
15d1952cf8b27a4f2711f7891a69c9b8,LAURIE CLÉMENT,FR,36,32.0,41.0,50.0,59.0,49.0,46.0,52.0,27:33.47,12 rep,CAP+25,145.0 lb,04:08.61,CAP+29,05:41.65,-1653.47,12.0,-3141.6,145.0,-248.61,-1730.9186206896552,-341.65,0.3039459641197812,-0.7130448087891326,0.20032059203834504,-2.190307931903031,-0.8540063107282544,-0.17292832248926912,-1.2964092521074182,1.0,0.9156780271669763,0.24104516004426502
4fe3caf56182fb7d1b755151b1f578d5,PAULA ZIKOWSKY,AT,27,51.0,38.0,47.0,27.0,59.0,57.0,59.0,29:58.54,17 rep,CAP+17,180.0 lb,05:23.63,CAP+51,CAP+5,-1798.54,17.0,-4620.0,180.0,-323.63,-984.2478431372549,-360.0,0.24888073415524062,-0.40002662635937947,0.032246011570012854,0.25454930019413524,-4.286331722217677,0.4199700098057821,-1.889370674985074,1.0,0.9156780271669763,0.11280903176169621
417f5eb680fed2de04a209eb33df6c3f,SUSAN TREPPNER,DE,28,56.0,54.0,52.0,40.0,54.0,35.0,56.0,CAP+8,0 rep,CAP+31,170.0 lb,04:19.57,CAP+10,05:56.84,-5643.161764705882,0.0,-2533.548387096774,170.0,-259.57,-5019.664000000001,-356.84,-1.2104491176418737,-1.46428844662054,0.26944804045677195,-0.4439813375479123,-1.355449745944517,-2.7843759770070178,-1.7872585171489213,1.0,0.9156780271669763,-0.3380869873264537
d9ae016ff28a9e75bb32bb17c9f61a46,ISELIN BROGELAND,NO,32,40.0,46.0,56.0,57.0,51.0,49.0,50.0,28:08.86,8 rep,CAP+43,155.0 lb,04:14.45,CAP+29,05:35.36,-1688.86,8.0,-1826.5116279069769,155.0,-254.45,-1730.9186206896552,-335.36,0.29051273541332856,-0.963459354732935,0.34982879443168696,-1.4917772941609837,-1.1211987981062623,-0.17292832248926912,-1.0931543556550787,1.0,0.9156780271669763,0.3153670849813316
