hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,score_1,score_2,score_3,score_4,score_5,score_6,score_7,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,zscore_7,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
1446887dfba34bb1bfde982cadea4948,INGY HOSSAM ELDIN,EG,28,20.0,17.0,7.0,19.0,18.0,5.0,10.0,CAP+24,0,CAP+35,143,5:17,CAP+28,5:54,24.0,0.0,35.0,143.0,-317.0,28.0,-354.0,0.6960620999465889,-0.5902976717340751,-0.8519067866919224,-0.06429294045113407,0.1365824729192177,-0.7954693067998506,0.7004702637415449,0.9309493362512627,0.9730426841179182,0.8707909502342159
d541ee3f8a7f1029c97c5fdfe5e0067c,MARY JAMIESON,ZA,40,7.0,18.0,10.0,8.0,21.0,12.0,22.0,CAP+15,0,CAP+56,163,5:44,CAP+45,CAP+19,15.0,0.0,56.0,163.0,-344.0,45.0,-783.1497975708502,-0.949175590836258,-0.5902976717340751,-0.28466153604095934,0.5327129351665376,-0.02799974187358128,0.23259336456135987,0.07776582386001786,0.9309493362512627,0.9730426841179182,0.8388446859398726
9837d26fe62c9455c2e71839bc96e2a3,SOFIA BENNANI,MA,19,6.0,18.0,6.0,21.0,22.0,20.0,7.0,CAP+15,0,CAP+28,134,5:47,CAP+53,5:50,15.0,0.0,28.0,134.0,-347.0,53.0,-350.0,-0.949175590836258,-0.5902976717340751,-1.04098853690891,-0.33294558447908634,-0.046286654628336726,0.7163875628489883,0.7062743390868557,0.9309493362512627,0.9730426841179182,0.7686285344876405
63aa34cfa891622823761b71fbd97bdc,LAURA HUME,ZW,29,8.0,5.0,21.0,17.0,17.0,16.0,16.0,CAP+16,18,CAP+101,146,5:16,CAP+52,CAP+7,16.0,18.0,101.0,146.0,-316.0,52.0,-2125.6923076923076,-0.7663714029714973,1.063949695760219,0.9308640010682472,0.025257940891516683,0.1426781105041362,0.6559132880630347,-1.870288646896901,0.9309493362512627,0.9730426841179182,0.9972477640325307
886ab7504a4da19bea79f05e00d60ad9,THEA KRUGER,ZA,31,10.0,10.0,17.0,13.0,13.0,24.0,19.0,CAP+17,0,CAP+75,148,4:56,CAP+55,CAP+11,17.0,0.0,75.0,148.0,-296.0,55.0,-1352.7132867132866,-0.5835672151067365,-0.5902976717340751,0.2285603574051501,0.08495852845328386,0.2645908622025058,0.8373361124208955,-0.7486815273701901,0.9309493362512627,0.9730426841179182,0.9056019807026588
56d72501cbd19b48e93b0f6ce4ab02cd,JESSICA THOMSON,ZW,30,22.0,18.0,18.0,18.0,11.0,7.0,13.0,CAP+28,0,CAP+78,143,4:47,CAP+31,5:59,28.0,0.0,78.0,143.0,-287.0,31.0,-359.0,1.427278851405632,-0.5902976717340751,0.3095953932124305,-0.06429294045113407,0.3194516004667722,-0.6140464824419899,0.6932151695599063,0.9309493362512627,0.9730426841179182,1.16999218717395
56145770344a136c4e8e16b7baf4623b,LIZA-MARI GILIOMEE,ZA,32,14.0,11.0,24.0,14.0,8.0,26.0,11.0,CAP+19,0,CAP+119,146,4:39,CAP+56,5:57,19.0,0.0,119.0,146.0,-279.0,56.0,-357.0,-0.21795883937721497,-0.5902976717340751,1.4170742159119298,0.025257940891516683,0.36821670114612,0.897810387206849,0.6961172072325618,0.9309493362512627,0.9730426841179182,1.3183211457028832
d6dfdf01c034a1d880736c9b94930277,JESSICA SKINNER,ZA,30,18.0,12.0,15.0,26.0,16.0,11.0,14.0,CAP+22,0,CAP+73,0,5:15,CAP+44,CAP+6,22.0,0.0,73.0,0.0,-315.0,44.0,-2479.974358974359,0.3304537242170673,-0.5902976717340751,0.17453700020029647,-4.332884951117487,0.1487737480890547,0.17211908977540633,-2.384358576679977,0.9309493362512627,0.9730426841179182,0.11102913051712537
d8a1492592c0d3ce63982f716d22bce3,CORA-LEE VAN TONDER,ZA,29,9.0,18.0,26.0,15.0,10.0,23.0,14.0,CAP+16,0,CAP+150,146,4:46,CAP+54,CAP+6,16.0,0.0,150.0,146.0,-286.0,54.0,-2479.974358974359,-0.7663714029714973,-0.5902976717340751,2.254436252587161,0.025257940891516683,0.3255472380516906,0.7768618376349419,-2.384358576679977,0.9309493362512627,0.9730426841179182,0.9253083390618716
e12a6bbfa6d0dbc74feebee6062bbb8d,ELZAAN GOOSEN,ZA,29,25.0,14.0,13.0,11.0,20.0,17.0,17.0,CAP+28,0,CAP+63,159,5:39,CAP+52,CAP+9,28.0,0.0,63.0,159.0,-339.0,52.0,-1653.3162393162393,1.427278851405632,-0.5902976717340751,-0.09557978582397166,0.4133117600430033,0.002478446051011127,0.6559132880630347,-1.1848620738528,0.9309493362512627,0.9730426841179182,1.0565944313806719
7c9e0e0d7e04f188fe78c3314db86423,MAXINE SMIT,ZA,29,15.0,13.0,20.0,25.0,26.0,10.0,17.0,CAP+20,0,CAP+96,121,CAP+43,CAP+42,CAP+9,20.0,0.0,96.0,121.0,-360.0,42.0,-1653.3162393162393,-0.03515465151245419,-0.5902976717340751,0.7958056080561132,-0.7209994036305729,-0.12552994323227698,0.0511705402034992,-1.1848620738528,0.9309493362512627,0.9730426841179182,0.7323433931290648
8583756468f75e93aa94a21d93e5536c,TAMMY TAYLOR,ZA,39,19.0,14.0,12.0,20.0,24.0,19.0,24.0,CAP+23,0,CAP+58,143,CAP+14,CAP+53,CAP+21,23.0,0.0,58.0,143.0,-1105.7142857142858,53.0,-708.5641025641025,0.5132579120818281,-0.5902976717340751,-0.2306381788361057,-0.06429294045113407,-4.6711339708429165,0.7163875628489883,0.18599107223540226,0.9309493362512627,0.9730426841179182,0.42235606680772975
1cb84e3b9da4c4d3f5cfe8afbe4b236a,ASMA DEROUICHE,TN,34,13.0,18.0,19.0,23.0,23.0,22.0,22.0,CAP+18,0,CAP+95,123,5:51,CAP+53,CAP+19,18.0,0.0,95.0,123.0,-351.0,53.0,-783.1497975708502,-0.4007630272419757,-0.5902976717340751,0.7687939294536864,-0.6612988160688058,-0.07066920496801064,0.7163875628489883,0.07776582386001786,0.9309493362512627,0.9730426841179182,0.9517530160235623
190358b20bb5397abecb0a7e3ffae4a9,INGE VON MANSBERG,ZA,22,21.0,18.0,16.0,22.0,19.0,21.0,25.0,CAP+28,0,CAP+74,123,5:18,CAP+53,CAP+22,28.0,0.0,74.0,123.0,-318.0,53.0,-676.3566433566433,1.427278851405632,-0.5902976717340751,0.20154867880272329,-0.6612988160688058,0.13048683533429922,0.7163875628489883,0.23272470221568192,0.9309493362512627,0.9730426841179182,1.1667905490428652
900fdec11d489f3d13c0ad0beac4119f,KARLA VAN STADEN,ZA,22,27.0,18.0,25.0,24.0,25.0,18.0,26.0,CAP+32,0,CAP+123,121,CAP+28,CAP+52,CAP+41,32.0,0.0,123.0,121.0,-552.8571428571429,52.0,-362.9230769230769,2.158495602864675,-0.5902976717340751,1.525120930321637,-0.7209994036305729,-1.30111719175227,0.6559132880630347,0.6875227110481592,0.9309493362512627,0.9730426841179182,1.2941720970117423
