hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,score_1,score_2,score_3,score_4,score_5,score_6,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,zscore_1,zscore_2,zscore_3,zscore_4,zscore_5,zscore_6,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
b5bf2c659ebc28078068ec99a2d4e271,FANNY WIKERUD,SE,,10,16,5,10,10,10,1218,CAP +110,180,232,02:07,CAP +2740,1218.0,110.0,180.0,232.0,-127.0,-1066.5615875912408,0.047830929489902474,-0.2009877558759499,0.5127493493927036,0.5060358824688571,0.4328662593499418,0.5050493621959475,0.816496580927726,0.8067438895381592,1.0521751448074255
1f74fbc0f578f4d6a917b7c995642000,KAREN  BECKER ,DE,,7,7,18,3,17,13,1316,CAP +141,155,270,02:46,CAP +2218,1316.0,141.0,155.0,270.0,-166.0,-1317.5738277727683,0.6337598157412078,0.23624876567874814,-0.17091644979756784,0.9831913051442062,0.00709616818606468,-0.20178926408935835,0.816496580927726,0.8067438895381592,1.009179294060825
0f166f01802ba9a876ffca7a499e2334,JOLANDA WILS,AW,,19,13,3,17,5,15,1014,CAP +131,185,123,02:00,CAP +1705,1014.0,131.0,185.0,123.0,-120.0,-1714.0051319648094,-1.1718577725026107,0.09520472646755522,0.6494825092307578,-0.8626467773104335,0.5092865321229453,-1.3181211141575053,0.816496580927726,0.8067438895381592,0.5211535399109284
67e56e0bc5596edf281da98be5bea158,BETTY MONSON,US,,15,12,9,21,8,9,1113,CAP +132,175,0,02:06,CAP +2860,1113.0,132.0,175.0,0.0,-126.0,-1021.8107517482518,-0.5799500200650676,0.10930913038867451,0.37601618955464927,-2.4071235401806423,0.44378344117465657,0.6310656047086719,0.816496580927726,0.8067438895381592,0.6125675039428781
7dd5547b188324db8591ff7c1020c82a,ALLISON BRAGER,US,,12,4,22,9,21,21,1205,CAP +163,35,234,CAP +20,CAP +1600,1205.0,163.0,35.0,234.0,-504.0,-1826.48671875,-0.029894330931189046,0.5465456519433726,-3.4525122859108706,0.5311493257675597,-3.682911288567537,-1.634863955973259,0.816496580927726,0.8067438895381592,-0.24415346659139658
c9716200b4b933a5abdf6c9bd26c54bb,ELISA AHONEN,FI,,14,19,17,14,16,14,1115,CAP +2,160,134,02:43,CAP +2017,1115.0,2.0,160.0,134.0,-163.0,-1448.8739464551313,-0.5679922876925919,-1.7242633793568334,-0.03418328995951357,-0.7245228391675693,0.03984771366020907,-0.5715242039210657,0.816496580927726,0.8067438895381592,0.31920857094201327
3c86c3dfb577ef9614f14bbb069e190a,CATERINA PALAZZI,IT,,18,20,11,20,13,18,1016,CAP +1,170,51,02:20,CAP +1702,1016.0,1.0,170.0,51.0,-140.0,-1717.0262925969448,-1.1599000401301351,-1.7383677832779527,0.23928302971659499,-1.7667307360637263,0.2909428956286494,-1.3266285599675642,0.816496580927726,0.8067438895381592,0.0635413225294158
53e5123b1e2a3d0ca03dfe929ebeedf6,MARIE PIER BERNIER,CA,,11,17,19,17,18,19,1213,CAP +3,145,123,03:13,CAP +1689,1213.0,3.0,145.0,123.0,-193.0,-1730.2420071047957,0.017936598558713428,-1.7101589754357143,-0.4443827694736764,-0.8626467773104335,-0.28766774108123483,-1.3638433885406753,0.816496580927726,0.8067438895381592,0.1738552009197295
c5410853f93ae58b27f548890dea728d,LUCIA BOTTI,IT,,19,13,20,14,19,16,1014,CAP +131,120,134,CAP +42,CAP +1704,1014.0,131.0,120.0,134.0,-240.0,-1715.0110035211267,-1.1718577725026107,0.09520472646755522,-1.1280485686639479,-0.7245228391675693,-0.8007752868428303,-1.3209536010058462,0.816496580927726,0.8067438895381592,0.11939620054883038
22990b9b5fb4d7ce6d3945264873fafb,NIKKI PATON,CA,,22,17,21,16,20,20,813,CAP +3,110,132,CAP +32,CAP +1678,813.0,3.0,110.0,132.0,-315.0,-1741.58447556615,-2.3736098759364106,-1.7101589754357143,-1.4015148883400563,-0.7496362824662719,-1.61956392369644,-1.3957832446214393,0.816496580927726,0.8067438895381592,-0.452058032746537
